CountryName;CountryCode;RegionName;RegionCode;Jurisdiction;Date;C1_School closing;C1_Flag;C2_Workplace closing;C2_Flag;C3_Cancel public events;C3_Flag;C4_Restrictions on gatherings;C4_Flag;C5_Close public transport;C5_Flag;C6_Stay at home requirements;C6_Flag;C7_Restrictions on internal movement;C7_Flag;C8_International travel controls;E1_Income support;E1_Flag;E2_Debt/contract relief;E3_Fiscal measures;E4_International support;H1_Public information campaigns;H1_Flag;H2_Testing policy;H3_Contact tracing;H4_Emergency investment in healthcare;H5_Investment in vaccines;H6_Facial Coverings;H6_Flag;H7_Vaccination policy;H7_Flag;H8_Protection of elderly people;H8_Flag;M1_Wildcard;ConfirmedCases;ConfirmedDeaths;StringencyIndex;StringencyIndexForDisplay;StringencyLegacyIndex;StringencyLegacyIndexForDisplay;GovernmentResponseIndex;GovernmentResponseIndexForDisplay;ContainmentHealthIndex;ContainmentHealthIndexForDisplay;EconomicSupportIndex;EconomicSupportIndexForDisplay
Netherlands;NLD;;;NAT_TOTAL;20200608;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;47739;6016;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200609;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;47903;6031;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200610;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;48087;6042;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200611;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;48251;6044;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200612;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;48461;6053;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200613;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;48640;6057;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200614;2.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;2.00;1;;48783;6059;62.96;62.96;70.24;70.24;64.06;64.06;60.71;60.71;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200615;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;48948;6065;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200616;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49087;6070;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200617;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;2195209.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49204;6074;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200618;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49319;6078;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200619;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;1454342.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49426;6081;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200620;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49502;6089;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200621;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49593;6090;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200622;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49658;6090;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200623;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49722;6095;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200624;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49804;6097;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200625;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;49914;6100;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200626;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50005;6103;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200627;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50074;6105;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200628;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50147;6105;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200629;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50223;6107;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200630;1.00;1;2.00;1;2.00;1;3.00;1;0.00;;1.00;1;1.00;1;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50273;6113;59.26;59.26;66.67;66.67;59.90;59.90;55.95;55.95;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200701;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50335;6115;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200702;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50412;6118;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200703;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50487;6120;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200704;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50548;6126;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200705;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50621;6127;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200706;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50657;6128;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200707;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50694;6132;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200708;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50746;6135;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200709;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50798;6137;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200710;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50840;6136;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200711;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;50921;6137;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200712;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;51022;6137;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200713;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;51093;6137;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200714;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;51146;6135;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200715;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;51252;6136;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200716;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;51351;6137;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200717;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;51454;6138;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200718;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;51581;6136;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200719;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;51725;6136;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200720;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;51910;6136;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200721;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;52073;6136;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200722;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;52241;6139;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200723;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;52404;6139;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200724;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;52595;6139;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200725;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;52732;6140;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200726;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;53005;6159;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200727;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;53151;6141;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200728;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;53374;6145;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200729;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;53621;6147;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200730;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;53963;6147;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200731;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;54301;6147;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200801;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;54732;6148;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200802;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;55098;6149;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200803;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;55470;6149;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200804;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;1;0.00;;1.00;1;;55955;6150;39.81;39.81;58.57;58.57;48.96;48.96;43.45;43.45;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200805;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;56381;6153;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200806;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;56982;6153;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200807;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;57501;6154;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200808;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;57987;6157;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200809;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;58564;6157;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200810;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;59194;6157;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200811;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;59424;6141;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200812;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;60627;6161;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200813;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;61204;6165;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200814;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;61840;6167;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200815;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;62495;6169;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200816;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;63002;6172;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200817;1.00;1;2.00;1;0.00;;2.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;63484;6172;39.81;39.81;58.57;58.57;48.18;48.18;42.56;42.56;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200818;1.00;1;2.00;1;1.00;1;4.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;63973;6175;50.93;50.93;64.29;64.29;54.43;54.43;49.70;49.70;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200819;1.00;1;2.00;1;1.00;1;4.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;64525;6181;50.93;50.93;64.29;64.29;54.43;54.43;49.70;49.70;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200820;1.00;1;2.00;1;1.00;1;4.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;65054;6191;50.93;50.93;64.29;64.29;54.43;54.43;49.70;49.70;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200821;1.00;1;2.00;1;1.00;1;4.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;65589;6195;50.93;50.93;64.29;64.29;54.43;54.43;49.70;49.70;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200822;1.00;1;2.00;1;1.00;1;4.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;66097;6200;50.93;50.93;64.29;64.29;54.43;54.43;49.70;49.70;87.50;87.50
Netherlands;NLD;;;NAT_TOTAL;20200823;1.00;1;2.00;1;1.00;1;4.00;1;0.00;;1.00;1;0.00;;3.00;2.00;0;2.00;0.00;0.00;2.00;1;2.00;2.00;0.00;0.00;2.00;0;0.00;;1.00;1;;66554;6200;50.93;50.93;64.29;64.29;54.43;54.43;49.70;49.70;87.50;87.50
